loan_amnt,term,annual_inc,dti,fico_range_low,emp_length,home_ownership,mort_acc,acc_open_past_24mths,num_actv_rev_tl,mths_since_recent_inq,mths_since_recent_bc,mo_sin_old_rev_tl_op,mo_sin_rcnt_tl,avg_cur_bal,tot_cur_bal,total_bc_limit,verification_status,purpose
8500.0,60.0,38144.67,36.38,650.0,1.0,RENT,0.0,6.0,8.0,3.0,0.0,47.0,4.0,4461.46,32273.37,1860.81,Source Verified,credit_card
10300.0,60.0,38482.97,34.48,663.0,0.0,RENT,0.0,3.0,5.0,0.0,4.0,131.0,6.0,800.62,8803.41,8844.28,Verified,other
8500.0,36.0,19276.54,32.86,664.0,1.0,RENT,0.0,6.0,13.0,1.0,9.0,42.0,1.0,1489.0,17160.95,9370.58,Not Verified,debt_consolidation
16300.0,60.0,43195.29,29.71,641.0,1.0,MORTGAGE,0.0,10.0,9.0,4.0,14.0,86.0,3.0,4767.37,40751.29,2176.55,Verified,debt_consolidation
40000.0,60.0,124785.97,19.32,668.0,3.0,OWN,0.0,6.0,8.0,1.0,23.0,12.0,2.0,997.71,10921.08,7840.16,Source Verified,debt_consolidation
22400.0,60.0,51008.09,17.39,695.0,0.0,RENT,1.0,2.0,7.0,2.0,0.0,48.0,4.0,3754.39,37659.11,16351.83,Not Verified,small_business
25400.0,60.0,61239.26,31.85,701.0,10.0,MORTGAGE,0.0,10.0,7.0,2.0,6.0,100.0,0.0,1697.94,16527.77,7691.86,Not Verified,debt_consolidation
6400.0,36.0,22771.74,12.97,637.0,0.0,MORTGAGE,0.0,6.0,0.0,5.0,0.0,114.0,4.0,5492.59,43504.55,2679.88,Not Verified,small_business
16200.0,60.0,41158.02,27.46,637.0,7.0,RENT,0.0,13.0,12.0,4.0,5.0,60.0,0.0,842.39,7002.66,4113.77,Source Verified,other
20000.0,60.0,50614.08,33.07,651.0,3.0,RENT,0.0,8.0,11.0,0.0,7.0,104.0,2.0,5556.07,64215.08,4348.3,Verified,debt_consolidation
40000.0,60.0,138434.96,18.68,658.0,4.0,RENT,0.0,13.0,5.0,6.0,27.0,12.0,0.0,8986.93,53707.19,1009.63,Verified,credit_card
29900.0,60.0,77786.87,31.78,621.0,9.0,RENT,0.0,1.0,6.0,3.0,3.0,96.0,1.0,6188.06,57981.22,9976.17,Verified,other
36300.0,36.0,82867.99,33.0,610.0,2.0,RENT,0.0,8.0,12.0,4.0,16.0,142.0,0.0,882.75,9388.17,2688.11,Not Verified,debt_consolidation
15200.0,36.0,35629.7,31.06,661.0,2.0,RENT,0.0,10.0,11.0,0.0,0.0,101.0,0.0,2090.32,14288.98,4417.18,Source Verified,other
12300.0,36.0,31547.77,35.36,652.0,4.0,RENT,0.0,8.0,9.0,5.0,0.0,159.0,1.0,4563.45,34094.86,5297.24,Not Verified,debt_consolidation
22100.0,36.0,45415.63,15.58,661.0,10.0,RENT,0.0,3.0,12.0,7.0,11.0,129.0,4.0,2665.11,22758.13,3731.42,Source Verified,other
18200.0,36.0,46646.69,16.19,684.0,0.0,RENT,0.0,8.0,11.0,3.0,9.0,92.0,10.0,4534.16,42433.72,10844.29,Source Verified,home_improvement
11700.0,60.0,33094.18,27.66,614.0,0.0,OWN,0.0,9.0,10.0,0.0,3.0,100.0,0.0,4258.45,38981.82,3781.37,Source Verified,debt_consolidation
11900.0,36.0,34378.93,21.47,660.0,4.0,RENT,0.0,7.0,13.0,0.0,16.0,64.0,3.0,1611.32,17568.95,5079.98,Verified,debt_consolidation
40000.0,60.0,126197.86,34.45,694.0,8.0,RENT,0.0,10.0,8.0,0.0,0.0,62.0,3.0,14450.63,136095.36,11118.41,Verified,other
27400.0,60.0,79750.38,27.07,642.0,9.0,RENT,0.0,5.0,17.0,0.0,12.0,75.0,0.0,5572.54,35546.54,6105.29,Verified,other
15400.0,60.0,37059.81,8.19,648.0,3.0,MORTGAGE,0.0,11.0,7.0,3.0,15.0,115.0,3.0,1321.02,13164.47,5191.13,Source Verified,credit_card
9400.0,60.0,25727.4,29.75,683.0,3.0,RENT,0.0,4.0,14.0,0.0,3.0,100.0,0.0,789.25,9160.46,7913.52,Not Verified,credit_card
33500.0,60.0,90728.51,32.14,641.0,1.0,RENT,0.0,9.0,8.0,0.0,18.0,98.0,0.0,5455.58,38532.53,5884.0,Verified,home_improvement
17600.0,60.0,43013.13,32.14,619.0,3.0,RENT,1.0,18.0,9.0,3.0,13.0,103.0,3.0,6289.74,41362.25,4706.07,Source Verified,other
9600.0,36.0,30122.89,39.41,692.0,2.0,MORTGAGE,0.0,8.0,5.0,2.0,0.0,93.0,1.0,2801.12,29640.77,9872.27,Not Verified,debt_consolidation
9300.0,60.0,33186.06,31.24,610.0,8.0,RENT,1.0,8.0,7.0,2.0,5.0,124.0,2.0,3391.23,33806.38,6696.12,Verified,credit_card
21300.0,36.0,58410.4,24.42,693.0,0.0,RENT,1.0,8.0,6.0,1.0,1.0,42.0,1.0,7503.51,67072.23,3928.5,Verified,debt_consolidation
24900.0,36.0,68831.6,18.99,673.0,3.0,RENT,0.0,4.0,10.0,3.0,15.0,133.0,8.0,21823.6,206223.06,9635.97,Source Verified,debt_consolidation
10200.0,36.0,24746.64,17.4,626.0,8.0,RENT,0.0,9.0,15.0,0.0,0.0,90.0,3.0,4551.49,20198.52,4212.66,Verified,credit_card
8500.0,60.0,26986.74,25.33,637.0,2.0,OWN,1.0,6.0,3.0,1.0,11.0,60.0,3.0,15826.52,139178.34,3868.45,Not Verified,debt_consolidation
14800.0,60.0,40946.14,18.26,610.0,8.0,RENT,0.0,18.0,4.0,0.0,7.0,129.0,0.0,1932.0,13940.41,4084.38,Source Verified,small_business
18200.0,60.0,48520.12,27.88,653.0,4.0,MORTGAGE,0.0,12.0,6.0,0.0,5.0,83.0,2.0,2577.43,21892.41,5810.11,Not Verified,small_business
25900.0,36.0,58218.34,27.92,679.0,3.0,MORTGAGE,0.0,8.0,3.0,3.0,14.0,156.0,0.0,3671.87,39045.25,5649.97,Source Verified,other
26200.0,60.0,66279.86,37.84,646.0,5.0,RENT,0.0,2.0,11.0,0.0,6.0,75.0,0.0,9693.73,104885.84,2285.49,Not Verified,small_business
20700.0,36.0,50171.28,30.83,610.0,0.0,RENT,0.0,12.0,12.0,5.0,18.0,78.0,4.0,669.24,3079.29,3912.91,Not Verified,small_business
12900.0,36.0,29953.02,29.44,650.0,1.0,RENT,0.0,9.0,10.0,3.0,7.0,115.0,6.0,2650.61,24814.6,24796.93,Not Verified,small_business
21700.0,36.0,52502.46,31.49,667.0,3.0,RENT,0.0,9.0,2.0,5.0,25.0,173.0,0.0,4783.61,54004.81,9444.57,Not Verified,other
10500.0,60.0,29485.03,26.82,655.0,1.0,MORTGAGE,1.0,5.0,10.0,1.0,9.0,154.0,0.0,3494.06,37462.04,11743.53,Not Verified,credit_card
19600.0,60.0,61355.24,14.31,630.0,3.0,MORTGAGE,1.0,8.0,11.0,1.0,1.0,46.0,2.0,1329.78,15090.25,1963.19,Verified,debt_consolidation
16000.0,36.0,46660.06,36.47,610.0,2.0,RENT,1.0,7.0,12.0,4.0,13.0,84.0,8.0,4448.35,50414.27,9650.2,Source Verified,debt_consolidation
19100.0,60.0,44414.71,29.04,675.0,3.0,RENT,2.0,11.0,10.0,4.0,9.0,176.0,9.0,2287.05,23255.63,2728.95,Not Verified,debt_consolidation
31400.0,36.0,89547.04,30.24,654.0,0.0,RENT,0.0,10.0,3.0,4.0,2.0,69.0,10.0,4880.82,55722.75,8622.93,Verified,small_business
15900.0,60.0,35252.13,35.88,634.0,2.0,RENT,1.0,10.0,11.0,2.0,11.0,44.0,4.0,1829.85,10352.59,5067.45,Verified,debt_consolidation
17100.0,60.0,46141.27,18.09,675.0,4.0,RENT,0.0,12.0,9.0,4.0,2.0,121.0,5.0,4309.96,19067.27,2979.61,Source Verified,home_improvement
21500.0,36.0,58950.58,20.87,676.0,5.0,RENT,0.0,5.0,12.0,3.0,11.0,165.0,3.0,3818.75,40866.92,19737.14,Verified,other
18800.0,36.0,54108.49,28.19,619.0,0.0,OWN,1.0,7.0,9.0,0.0,13.0,144.0,2.0,13438.44,94536.55,8067.87,Source Verified,other
11800.0,60.0,31745.95,36.03,674.0,3.0,RENT,0.0,11.0,13.0,0.0,3.0,131.0,1.0,8027.16,64407.32,12667.21,Verified,debt_consolidation
21300.0,60.0,56742.41,32.6,708.0,2.0,RENT,0.0,1.0,5.0,0.0,13.0,12.0,3.0,4078.3,39506.33,2458.79,Not Verified,other
16400.0,36.0,48612.61,45.53,695.0,0.0,OWN,1.0,12.0,12.0,0.0,7.0,63.0,4.0,2537.87,18287.77,4176.63,Verified,small_business
22500.0,60.0,53816.52,26.38,649.0,1.0,RENT,0.0,6.0,10.0,0.0,0.0,81.0,5.0,12327.42,107928.38,9624.9,Verified,debt_consolidation
18600.0,36.0,39705.58,30.63,618.0,1.0,RENT,0.0,6.0,16.0,3.0,9.0,62.0,3.0,2869.26,26543.04,24397.42,Not Verified,debt_consolidation
18100.0,60.0,42681.9,36.27,648.0,4.0,RENT,0.0,9.0,7.0,1.0,0.0,60.0,2.0,1046.15,5885.55,15069.18,Not Verified,debt_consolidation
8800.0,60.0,28101.24,26.71,715.0,4.0,MORTGAGE,0.0,6.0,18.0,4.0,4.0,163.0,4.0,5676.4,48291.29,5898.53,Source Verified,other
10700.0,60.0,30726.77,26.68,699.0,4.0,MORTGAGE,0.0,3.0,6.0,0.0,4.0,62.0,4.0,5069.59,36899.86,4441.31,Verified,other
14400.0,60.0,36233.26,32.31,610.0,0.0,RENT,0.0,4.0,12.0,5.0,1.0,12.0,0.0,3527.49,36488.85,9974.58,Not Verified,debt_consolidation
14900.0,60.0,49766.75,24.3,718.0,1.0,OWN,0.0,7.0,10.0,1.0,10.0,153.0,8.0,1895.05,22630.59,3641.37,Source Verified,other
25400.0,36.0,66361.61,31.6,635.0,3.0,MORTGAGE,0.0,16.0,11.0,2.0,6.0,116.0,5.0,6338.53,36706.33,7054.77,Source Verified,small_business
21000.0,36.0,54231.57,18.1,666.0,0.0,MORTGAGE,0.0,2.0,9.0,0.0,3.0,29.0,5.0,1024.42,8683.52,5668.42,Source Verified,debt_consolidation
15300.0,36.0,34100.03,29.12,637.0,9.0,RENT,0.0,4.0,9.0,1.0,0.0,112.0,3.0,4326.72,35227.97,4110.32,Source Verified,small_business
10100.0,60.0,41268.81,22.76,641.0,1.0,RENT,1.0,5.0,6.0,0.0,10.0,12.0,3.0,1938.22,19866.34,8137.19,Verified,debt_consolidation
28300.0,60.0,70156.44,23.1,662.0,1.0,OWN,2.0,3.0,15.0,3.0,6.0,84.0,0.0,6254.55,35263.81,8927.86,Not Verified,small_business
15400.0,36.0,29804.51,36.6,658.0,5.0,MORTGAGE,1.0,14.0,12.0,0.0,13.0,90.0,5.0,641.95,3703.85,10071.79,Not Verified,credit_card
15600.0,60.0,37271.65,28.62,619.0,5.0,OWN,0.0,10.0,19.0,0.0,0.0,12.0,7.0,3669.93,23541.32,7393.24,Verified,credit_card
12600.0,60.0,33386.51,30.94,655.0,1.0,RENT,0.0,10.0,8.0,4.0,4.0,59.0,6.0,2835.17,24874.1,12938.69,Verified,debt_consolidation
21100.0,60.0,61848.09,30.54,635.0,3.0,RENT,0.0,7.0,9.0,3.0,0.0,172.0,1.0,12772.55,137620.57,21662.82,Not Verified,other
35200.0,36.0,92581.72,35.38,647.0,2.0,RENT,1.0,11.0,9.0,4.0,9.0,109.0,3.0,2603.84,30550.56,5545.74,Source Verified,other
10700.0,36.0,29903.5,34.55,649.0,0.0,OWN,0.0,0.0,0.0,1.0,0.0,111.0,6.0,1859.41,11964.16,7311.11,Verified,debt_consolidation
4500.0,60.0,14849.98,42.9,624.0,6.0,RENT,0.0,9.0,14.0,4.0,2.0,86.0,2.0,1433.27,6021.79,8743.09,Source Verified,debt_consolidation
22200.0,60.0,60651.42,28.98,648.0,3.0,RENT,0.0,4.0,9.0,6.0,11.0,95.0,0.0,2673.92,11716.01,2640.78,Not Verified,home_improvement
16900.0,60.0,41171.86,22.47,687.0,9.0,MORTGAGE,0.0,13.0,2.0,6.0,0.0,106.0,0.0,1794.81,17923.46,2537.64,Source Verified,credit_card
9200.0,60.0,23137.31,30.67,668.0,10.0,RENT,0.0,2.0,10.0,2.0,4.0,150.0,11.0,3585.36,31960.64,23936.02,Not Verified,small_business
26800.0,60.0,72072.01,36.17,633.0,2.0,RENT,2.0,13.0,8.0,1.0,10.0,135.0,4.0,704.52,8145.06,3811.43,Not Verified,debt_consolidation
39500.0,60.0,99286.3,43.02,652.0,2.0,MORTGAGE,0.0,8.0,6.0,3.0,0.0,80.0,6.0,3806.7,44855.99,3135.36,Verified,debt_consolidation
9300.0,60.0,31911.71,21.22,651.0,3.0,RENT,0.0,6.0,5.0,0.0,3.0,100.0,3.0,1089.28,10735.2,7597.73,Not Verified,debt_consolidation
21200.0,36.0,61933.15,26.81,649.0,5.0,OWN,0.0,8.0,10.0,1.0,0.0,145.0,5.0,2074.7,18148.28,22359.18,Not Verified,small_business
22500.0,36.0,54999.82,28.46,619.0,1.0,RENT,0.0,7.0,8.0,0.0,11.0,153.0,8.0,5158.03,25167.25,9059.85,Not Verified,credit_card
15800.0,60.0,40677.2,22.76,648.0,1.0,MORTGAGE,0.0,6.0,12.0,1.0,1.0,87.0,2.0,607.53,7150.81,10908.41,Source Verified,other
11300.0,36.0,28627.29,20.01,663.0,1.0,MORTGAGE,0.0,14.0,3.0,1.0,0.0,105.0,1.0,641.92,6010.18,29011.72,Not Verified,debt_consolidation
22700.0,36.0,66082.82,25.42,627.0,5.0,MORTGAGE,0.0,5.0,9.0,0.0,13.0,145.0,2.0,4006.59,31304.1,12917.89,Verified,small_business
17800.0,36.0,49319.84,15.35,610.0,0.0,RENT,0.0,2.0,13.0,0.0,14.0,41.0,4.0,6042.48,44840.41,3514.22,Source Verified,other
11000.0,36.0,38591.47,18.81,682.0,3.0,MORTGAGE,0.0,3.0,6.0,4.0,15.0,125.0,0.0,4349.74,35220.4,1490.5,Not Verified,credit_card
14800.0,36.0,33772.8,26.53,666.0,0.0,OWN,0.0,8.0,16.0,5.0,6.0,58.0,0.0,4651.73,47116.36,3693.06,Source Verified,debt_consolidation
6100.0,36.0,18692.96,38.42,687.0,10.0,OWN,0.0,2.0,3.0,5.0,8.0,124.0,0.0,863.7,8538.32,4413.04,Source Verified,other
20500.0,60.0,47966.77,21.95,709.0,0.0,OWN,0.0,12.0,12.0,6.0,15.0,162.0,6.0,9063.76,73754.07,6175.16,Not Verified,debt_consolidation
12500.0,60.0,35981.84,38.26,702.0,10.0,RENT,0.0,11.0,12.0,0.0,0.0,108.0,2.0,948.6,9646.18,5206.74,Source Verified,other
27700.0,60.0,77583.38,16.76,656.0,9.0,OWN,0.0,12.0,1.0,3.0,0.0,179.0,5.0,1119.29,9528.56,2742.49,Source Verified,debt_consolidation
11100.0,60.0,32353.79,27.08,674.0,9.0,RENT,0.0,7.0,10.0,5.0,13.0,26.0,4.0,2968.35,31282.16,4668.19,Not Verified,other
4000.0,36.0,14701.29,23.43,648.0,9.0,RENT,1.0,10.0,14.0,5.0,15.0,86.0,0.0,578.4,3446.66,1272.22,Verified,debt_consolidation
19000.0,36.0,51712.96,28.9,661.0,1.0,OWN,0.0,11.0,8.0,3.0,15.0,66.0,2.0,9628.57,55569.91,14391.33,Not Verified,other
18500.0,36.0,52266.71,38.85,665.0,3.0,RENT,0.0,11.0,4.0,3.0,8.0,113.0,0.0,3840.32,45146.4,3936.97,Verified,credit_card
12100.0,60.0,21376.25,39.11,673.0,0.0,RENT,0.0,8.0,10.0,0.0,5.0,85.0,0.0,4590.87,42869.38,3312.77,Not Verified,other
22000.0,60.0,59162.48,36.86,645.0,0.0,RENT,0.0,5.0,8.0,5.0,4.0,117.0,0.0,6027.48,29515.11,1654.34,Verified,debt_consolidation
6300.0,60.0,18696.16,23.73,671.0,8.0,RENT,0.0,10.0,7.0,4.0,0.0,13.0,2.0,1095.68,7972.57,3326.08,Not Verified,other
25400.0,60.0,67548.49,25.28,633.0,7.0,RENT,0.0,9.0,12.0,2.0,9.0,62.0,5.0,1022.15,4904.04,6384.35,Source Verified,credit_card
19900.0,60.0,62760.84,35.89,612.0,2.0,RENT,1.0,8.0,10.0,1.0,15.0,46.0,3.0,6422.79,37184.45,1842.96,Verified,small_business
21900.0,36.0,49079.11,24.39,649.0,1.0,RENT,0.0,6.0,8.0,1.0,0.0,12.0,2.0,10546.36,105471.36,3656.09,Verified,small_business
19000.0,60.0,53239.13,42.05,681.0,9.0,MORTGAGE,1.0,7.0,6.0,2.0,8.0,60.0,1.0,2733.46,19388.07,10112.71,Source Verified,debt_consolidation
9700.0,60.0,30212.11,29.9,633.0,0.0,RENT,0.0,6.0,7.0,2.0,6.0,126.0,0.0,4200.54,41187.08,3034.71,Not Verified,credit_card
15200.0,60.0,38998.22,14.33,624.0,3.0,RENT,0.0,7.0,10.0,4.0,12.0,87.0,0.0,8533.77,38982.19,6648.03,Not Verified,debt_consolidation
30900.0,36.0,79743.07,26.64,697.0,10.0,RENT,0.0,6.0,8.0,4.0,16.0,106.0,0.0,2456.84,26958.4,7747.36,Verified,credit_card
18800.0,60.0,47337.91,20.6,640.0,7.0,OWN,0.0,8.0,15.0,4.0,4.0,50.0,0.0,3392.82,20029.86,3758.33,Verified,small_business
16100.0,36.0,40734.2,43.43,649.0,3.0,OWN,0.0,10.0,6.0,2.0,6.0,73.0,3.0,1662.87,9870.86,2952.38,Not Verified,debt_consolidation
30700.0,36.0,77316.89,13.1,681.0,1.0,RENT,0.0,11.0,5.0,2.0,23.0,66.0,0.0,2246.13,23013.64,975.65,Verified,debt_consolidation
16700.0,36.0,44514.56,47.65,661.0,1.0,OWN,0.0,8.0,12.0,3.0,7.0,38.0,5.0,1004.32,9419.21,4572.72,Source Verified,small_business
9000.0,60.0,25786.67,18.87,696.0,1.0,OWN,0.0,15.0,12.0,2.0,0.0,115.0,5.0,311.24,1453.9,13936.73,Verified,credit_card
11200.0,36.0,29995.92,28.99,650.0,2.0,OWN,1.0,7.0,11.0,4.0,12.0,55.0,0.0,7362.21,56166.97,4559.18,Source Verified,debt_consolidation
24000.0,36.0,63114.11,34.73,643.0,1.0,RENT,0.0,12.0,18.0,0.0,12.0,122.0,0.0,1721.69,14803.95,23204.16,Not Verified,debt_consolidation
28900.0,60.0,73055.35,36.83,679.0,5.0,MORTGAGE,0.0,7.0,15.0,0.0,11.0,12.0,3.0,1411.22,8148.33,16434.35,Not Verified,debt_consolidation
15600.0,36.0,40129.74,41.92,688.0,2.0,RENT,0.0,11.0,13.0,1.0,6.0,83.0,3.0,6433.27,51805.37,8219.89,Not Verified,other
14600.0,36.0,33770.83,24.25,647.0,3.0,RENT,0.0,5.0,12.0,3.0,0.0,93.0,5.0,4348.54,46473.92,7277.82,Verified,other
27700.0,60.0,79522.36,36.06,610.0,0.0,RENT,0.0,6.0,1.0,0.0,12.0,153.0,1.0,915.1,6197.2,4554.36,Source Verified,small_business
11100.0,60.0,39262.13,32.39,629.0,1.0,RENT,1.0,8.0,6.0,4.0,0.0,119.0,2.0,3165.54,24500.64,8614.99,Not Verified,debt_consolidation
17900.0,36.0,48042.46,32.7,614.0,1.0,OWN,0.0,13.0,11.0,0.0,3.0,101.0,2.0,1964.17,11297.66,10393.5,Not Verified,debt_consolidation
15200.0,36.0,30200.5,42.32,642.0,4.0,RENT,0.0,17.0,9.0,0.0,10.0,13.0,3.0,1488.79,8598.63,11205.89,Not Verified,debt_consolidation
19300.0,60.0,52555.0,30.07,653.0,4.0,RENT,0.0,10.0,12.0,1.0,4.0,70.0,1.0,2272.39,22365.99,11938.36,Not Verified,debt_consolidation
16200.0,36.0,40114.76,24.19,635.0,6.0,RENT,0.0,9.0,12.0,0.0,14.0,73.0,6.0,3006.94,25039.03,7454.05,Source Verified,credit_card
12900.0,36.0,35119.14,26.93,692.0,10.0,OWN,1.0,7.0,7.0,0.0,0.0,91.0,3.0,1088.96,5732.48,3305.16,Not Verified,debt_consolidation
28100.0,60.0,63728.65,26.24,647.0,5.0,RENT,2.0,10.0,8.0,4.0,25.0,180.0,2.0,6519.24,57266.63,8421.39,Not Verified,other
18600.0,36.0,48228.01,25.85,685.0,8.0,RENT,0.0,5.0,9.0,0.0,3.0,102.0,0.0,2508.69,16762.96,2428.16,Verified,small_business
9300.0,60.0,25553.42,30.87,636.0,5.0,OWN,0.0,9.0,6.0,6.0,4.0,92.0,3.0,1797.97,17021.72,556.15,Verified,credit_card
15600.0,36.0,41789.79,31.44,646.0,10.0,RENT,2.0,17.0,6.0,4.0,4.0,94.0,3.0,5302.29,21671.29,3382.53,Verified,small_business
5800.0,36.0,16632.7,25.28,689.0,3.0,OWN,0.0,7.0,7.0,3.0,9.0,111.0,3.0,473.98,5684.37,1093.26,Source Verified,debt_consolidation
19200.0,60.0,44731.61,27.47,620.0,0.0,OWN,0.0,2.0,0.0,0.0,9.0,140.0,3.0,1752.86,19818.6,3957.69,Not Verified,debt_consolidation
17900.0,36.0,43014.15,22.28,610.0,6.0,MORTGAGE,0.0,8.0,12.0,0.0,6.0,66.0,5.0,3913.79,27071.65,3695.5,Verified,credit_card
7500.0,60.0,31152.94,18.96,623.0,10.0,RENT,0.0,4.0,9.0,7.0,0.0,44.0,4.0,1982.04,12435.08,6973.41,Verified,debt_consolidation
23400.0,60.0,66674.25,28.07,666.0,1.0,RENT,0.0,8.0,8.0,0.0,0.0,50.0,0.0,10194.0,77240.63,8674.34,Verified,credit_card
16300.0,36.0,38953.56,44.1,628.0,4.0,RENT,1.0,11.0,6.0,5.0,2.0,112.0,0.0,18801.65,89548.37,8039.43,Verified,debt_consolidation
20000.0,36.0,56167.73,21.43,651.0,0.0,RENT,0.0,6.0,9.0,4.0,0.0,104.0,0.0,5094.02,28017.56,6333.68,Source Verified,small_business
13800.0,60.0,44844.31,30.96,681.0,0.0,RENT,0.0,7.0,9.0,2.0,10.0,12.0,5.0,1593.56,17314.73,2162.2,Not Verified,credit_card
16700.0,60.0,47113.27,20.84,662.0,2.0,RENT,0.0,7.0,11.0,1.0,13.0,139.0,8.0,837.39,6970.88,8149.89,Source Verified,debt_consolidation
21100.0,60.0,45226.11,15.14,638.0,0.0,RENT,0.0,3.0,6.0,0.0,0.0,44.0,1.0,5993.41,70860.28,5472.23,Verified,debt_consolidation
40000.0,36.0,110256.75,28.67,702.0,1.0,RENT,0.0,5.0,7.0,1.0,0.0,95.0,2.0,4193.94,32481.65,8110.26,Source Verified,other
30700.0,60.0,84191.75,14.88,687.0,4.0,RENT,0.0,7.0,2.0,1.0,0.0,95.0,2.0,5245.0,26065.21,8237.71,Source Verified,debt_consolidation
19300.0,60.0,40866.01,25.68,690.0,3.0,RENT,0.0,7.0,7.0,3.0,3.0,116.0,4.0,8483.66,40204.67,10200.48,Not Verified,debt_consolidation
21700.0,60.0,48530.92,30.75,662.0,8.0,OWN,3.0,8.0,6.0,3.0,14.0,12.0,0.0,3883.66,40376.59,9681.23,Not Verified,debt_consolidation
34700.0,60.0,82091.44,19.46,664.0,4.0,RENT,0.0,11.0,16.0,7.0,0.0,66.0,3.0,3302.73,15593.85,2238.67,Not Verified,debt_consolidation
11500.0,60.0,32700.09,31.03,641.0,0.0,RENT,0.0,0.0,6.0,6.0,17.0,47.0,1.0,2944.71,17661.88,2762.52,Not Verified,debt_consolidation
8800.0,36.0,34348.61,31.45,678.0,4.0,RENT,0.0,8.0,6.0,0.0,8.0,110.0,3.0,1593.39,14754.45,11640.74,Verified,debt_consolidation
8300.0,36.0,34089.2,39.5,675.0,2.0,OWN,0.0,7.0,7.0,4.0,16.0,23.0,5.0,2602.77,23240.61,4298.25,Source Verified,credit_card
13600.0,60.0,28397.98,31.28,662.0,2.0,RENT,1.0,8.0,6.0,6.0,22.0,12.0,1.0,7490.95,69450.92,5565.01,Not Verified,home_improvement
23400.0,60.0,60259.35,30.28,628.0,8.0,OWN,1.0,7.0,5.0,2.0,4.0,138.0,0.0,5876.89,53424.41,2367.28,Source Verified,debt_consolidation
8500.0,60.0,20433.17,13.41,667.0,2.0,RENT,1.0,9.0,12.0,5.0,23.0,40.0,2.0,8263.36,49354.93,2078.51,Verified,home_improvement
30500.0,36.0,79619.71,19.51,622.0,1.0,RENT,0.0,9.0,11.0,3.0,3.0,85.0,1.0,2370.66,16842.4,1478.05,Not Verified,credit_card
6800.0,36.0,20838.06,24.83,659.0,0.0,OWN,0.0,8.0,8.0,3.0,6.0,111.0,8.0,6349.4,69768.41,4417.85,Not Verified,small_business
9200.0,36.0,26891.08,29.41,626.0,8.0,RENT,0.0,9.0,9.0,0.0,4.0,12.0,0.0,1379.65,8451.4,631.09,Verified,other
40000.0,60.0,115817.1,50.0,611.0,2.0,RENT,0.0,9.0,7.0,5.0,13.0,27.0,0.0,4204.51,31582.76,8613.88,Source Verified,small_business
11200.0,36.0,20378.94,21.53,668.0,9.0,RENT,0.0,10.0,10.0,3.0,7.0,71.0,0.0,917.15,6689.31,7667.77,Not Verified,small_business
12300.0,60.0,28551.86,37.69,630.0,3.0,MORTGAGE,0.0,9.0,10.0,0.0,13.0,151.0,6.0,468.06,4283.0,10342.46,Source Verified,debt_consolidation
10800.0,60.0,34747.68,26.22,612.0,2.0,OWN,0.0,8.0,16.0,0.0,3.0,34.0,3.0,7072.46,73634.06,1441.0,Source Verified,debt_consolidation
7200.0,36.0,24251.9,37.49,654.0,3.0,RENT,0.0,6.0,9.0,2.0,13.0,171.0,5.0,2756.53,30520.64,1526.04,Source Verified,other
30300.0,60.0,76209.32,39.92,689.0,1.0,OWN,0.0,6.0,2.0,1.0,25.0,97.0,4.0,2014.11,15462.51,17974.61,Source Verified,other
20300.0,36.0,52411.92,14.54,664.0,0.0,MORTGAGE,0.0,8.0,9.0,3.0,0.0,190.0,1.0,3512.12,28101.82,1299.88,Source Verified,other
20900.0,60.0,56855.36,43.19,666.0,4.0,OWN,0.0,7.0,8.0,0.0,0.0,81.0,3.0,4466.31,24585.58,13797.12,Source Verified,other
16400.0,36.0,40765.79,32.02,626.0,6.0,MORTGAGE,0.0,8.0,16.0,0.0,8.0,57.0,1.0,782.48,7901.27,2669.49,Not Verified,small_business
10800.0,36.0,26775.83,27.95,664.0,3.0,RENT,0.0,10.0,7.0,0.0,10.0,119.0,4.0,2153.51,10078.21,6017.02,Verified,small_business
15700.0,36.0,28838.68,36.58,619.0,7.0,RENT,1.0,10.0,12.0,1.0,10.0,12.0,3.0,5145.19,21163.04,2150.31,Not Verified,debt_consolidation
17600.0,60.0,44187.52,34.09,613.0,0.0,RENT,0.0,4.0,13.0,0.0,14.0,60.0,4.0,1025.95,4705.12,14954.93,Not Verified,small_business
8400.0,60.0,20736.4,32.81,695.0,6.0,RENT,0.0,6.0,9.0,0.0,17.0,57.0,4.0,2284.45,13016.43,6484.89,Source Verified,debt_consolidation
26100.0,60.0,63304.25,25.23,667.0,1.0,RENT,0.0,5.0,6.0,3.0,12.0,169.0,0.0,3242.83,21403.59,1802.2,Not Verified,debt_consolidation
14700.0,36.0,38359.57,22.98,684.0,6.0,MORTGAGE,0.0,3.0,10.0,3.0,11.0,71.0,2.0,1604.16,12961.3,5066.92,Verified,credit_card
13500.0,36.0,26374.74,20.61,720.0,0.0,OWN,0.0,2.0,3.0,5.0,0.0,47.0,5.0,1176.66,7543.29,11548.63,Source Verified,credit_card
16300.0,60.0,40352.76,36.81,626.0,2.0,MORTGAGE,0.0,9.0,8.0,2.0,2.0,67.0,2.0,800.8,6188.8,8640.84,Verified,debt_consolidation
30700.0,60.0,80580.16,20.45,638.0,8.0,RENT,0.0,6.0,11.0,2.0,2.0,106.0,3.0,6153.96,49245.61,8157.21,Not Verified,other
